Car ID,Brand,Model,Year,Fuel Type,Transmission,Engine Size,Mileage,Condition,Price,Car_Age,MRI,Triangle_Score,Audit_Flag
816,Honda,CR-V,2010,Petrol,Manual,2.1,145931.0,Used,6970.43,16,9120.7,100,
817,BMW,5 Series,2021,Electric,Manual,5.4,117556.0,Used,8000.2,5,23511.2,100,RELATIONAL: ElecLargeEngine
818,Audi,Q7,2012,Electric,Automatic,5.7,228495.0,Used,53199.72,14,16321.1,100,RELATIONAL: ElecLargeEngine
819,Audi,Q7,2000,Petrol,Automatic,5.6,254809.0,Used,74765.48,26,9800.3,100,
821,Tesla,Model S,2005,Electric,Automatic,4.1,15021.0,Like New,26021.99,21,715.3,100,RELATIONAL: ElecLargeEngine
822,Audi,Q5,2003,Electric,Automatic,3.0,200935.0,New,36089.69,23,8736.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
823,Mercedes,GLA,2019,Petrol,Automatic,4.8,204222.0,Used,25717.29,7,29174.6,100,CREATIVE: MRI>25kmi/yr
824,Audi,Q7,2015,Electric,Manual,3.7,64361.0,Used,42176.97,11,5851.0,100,RELATIONAL: ElecLargeEngine
825,Ford,Explorer,2014,Diesel,Automatic,4.4,272499.0,New,58163.43,12,22708.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
826,BMW,5 Series,2014,Diesel,Manual,3.1,98841.0,Like New,70068.99,12,8236.8,80,
827,Audi,A3,2005,Petrol,Manual,4.7,180076.0,New,96558.64,21,8575.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
828,BMW,5 Series,2014,Electric,Manual,5.1,246300.0,New,93430.15,12,20525.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
829,Ford,Explorer,2013,Hybrid,Automatic,1.7,160786.0,New,59162.06,13,12368.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
830,Ford,Explorer,2010,Hybrid,Automatic,5.2,17198.0,Like New,74744.26,16,1074.9,100,
831,BMW,X3,2006,Electric,Manual,3.7,258466.0,New,95332.86,20,12923.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine | TREND: OldNewExpensive
832,Toyota,Corolla,2008,Electric,Manual,5.2,18740.0,New,12929.83,18,1041.1,55,RELATIONAL: ElecLargeEngine
833,Honda,Civic,2015,Electric,Manual,3.2,265954.0,Used,5535.3,11,24177.6,100,
834,Tesla,Model Y,2004,Electric,Automatic,2.9,258308.0,New,7830.98,22,11741.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
835,Toyota,Corolla,2019,Diesel,Automatic,5.6,99855.0,Used,58518.19,7,14265.0,100,
836,Toyota,RAV4,2009,Hybrid,Manual,2.3,210192.0,Used,77469.18,17,12364.2,100,
837,Mercedes,E-Class,2017,Petrol,Manual,5.2,288927.0,Used,39872.12,9,32103.0,100,CREATIVE: MRI>25kmi/yr
838,Tesla,Model Y,2002,Electric,Automatic,3.4,121701.0,Like New,56797.72,24,5070.9,80,STAT: LikeNew+Mileage>100k
839,Tesla,Model Y,2012,Electric,Manual,3.6,271615.0,Used,54054.8,14,19401.1,100,RELATIONAL: ElecLargeEngine
841,Audi,A4,2016,Electric,Automatic,3.9,6163.0,New,35550.89,10,616.3,65,RELATIONAL: ElecLargeEngine
843,Mercedes,C-Class,2012,Petrol,Manual,1.2,241262.0,Used,15517.04,14,17233.0,100,
844,Ford,Fiesta,2005,Diesel,Automatic,2.4,248924.0,New,82126.53,21,11853.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
845,Tesla,Model 3,2016,Electric,Automatic,1.0,179420.0,Used,83794.28,10,17942.0,100,
846,Toyota,Camry,2012,Hybrid,Automatic,5.9,281298.0,Like New,81184.9,14,20092.7,80,STAT: LikeNew+Mileage>100k
847,Ford,Focus,2018,Petrol,Automatic,5.8,20229.0,Used,74047.77,8,2528.6,100,
848,BMW,X5,2020,Petrol,Automatic,3.0,250470.0,Like New,80364.72,6,41745.0,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
849,Honda,Civic,2018,Petrol,Manual,4.6,158069.0,Like New,68743.32,8,19758.6,80,STAT: LikeNew+Mileage>100k
850,Mercedes,GLC,2009,Hybrid,Automatic,2.7,21101.0,Like New,68634.17,17,1241.2,100,
851,BMW,3 Series,2002,Electric,Automatic,4.4,40391.0,Used,68399.37,24,1683.0,100,RELATIONAL: ElecLargeEngine
852,BMW,3 Series,2013,Petrol,Automatic,5.0,206935.0,Like New,53834.07,13,15918.1,80,STAT: LikeNew+Mileage>100k
853,Audi,Q7,2018,Diesel,Manual,5.7,72723.0,Like New,39517.99,8,9090.4,100,
854,Honda,Civic,2004,Hybrid,Manual,3.0,226293.0,Used,74368.55,22,10286.0,100,
855,BMW,5 Series,2004,Diesel,Automatic,4.9,190477.0,Like New,33371.37,22,8658.0,80,STAT: LikeNew+Mileage>100k
856,BMW,X5,2019,Petrol,Automatic,2.3,166020.0,Used,56575.7,7,23717.1,100,
857,Honda,Accord,2016,Diesel,Manual,6.0,290604.0,New,46168.78,10,29060.4,30,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
859,BMW,3 Series,2009,Hybrid,Manual,4.0,179354.0,Used,97595.54,17,10550.2,100,
860,Honda,Accord,2004,Diesel,Manual,4.3,91725.0,New,29581.41,22,4169.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
861,BMW,3 Series,2003,Diesel,Automatic,4.4,212139.0,Like New,34382.84,23,9223.4,80,STAT: LikeNew+Mileage>100k
862,BMW,3 Series,2005,Petrol,Manual,1.6,85779.0,Like New,20350.81,21,4084.7,80,
863,Audi,A4,2003,Petrol,Automatic,5.7,3060.0,Used,83183.16,23,133.0,75,CREATIVE: MRI<500mi/yr
864,Toyota,RAV4,2006,Electric,Automatic,1.9,125806.0,New,60725.99,20,6290.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
865,BMW,3 Series,2006,Petrol,Manual,4.1,275875.0,Used,63238.73,20,13793.8,100,
866,Ford,Explorer,2017,Petrol,Manual,2.1,115871.0,Like New,82953.33,9,12874.6,80,STAT: LikeNew+Mileage>100k
868,Tesla,Model 3,2000,Electric,Manual,3.7,49116.0,Like New,23395.18,26,1889.1,100,RELATIONAL: ElecLargeEngine
869,Toyota,RAV4,2023,Petrol,Automatic,3.1,26325.0,Like New,23848.51,3,8775.0,100,
870,Toyota,RAV4,2003,Electric,Automatic,1.8,14551.0,New,74598.88,23,632.7,60,
871,Toyota,Prius,2005,Hybrid,Automatic,1.9,286422.0,New,63340.94,21,13639.1,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
872,Audi,Q7,2008,Hybrid,Manual,3.1,15141.0,Used,24602.19,18,841.2,100,
873,BMW,X3,2021,Petrol,Automatic,4.8,295759.0,Used,18781.21,5,59151.8,100,CREATIVE: MRI>25kmi/yr
875,BMW,X3,2011,Electric,Automatic,1.4,193823.0,Like New,64640.87,15,12921.5,80,STAT: LikeNew+Mileage>100k
876,Audi,A4,2019,Electric,Manual,3.0,112684.0,Used,5011.27,7,16097.7,100,
877,Audi,A3,2023,Hybrid,Automatic,1.5,289596.0,New,6740.34,3,96532.0,60,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr
878,Mercedes,C-Class,2003,Diesel,Automatic,1.1,50391.0,Used,42007.55,23,2190.9,100,
879,Ford,Explorer,2020,Petrol,Manual,4.3,120288.0,Used,70678.24,6,20048.0,100,
880,Audi,A3,2023,Diesel,Automatic,4.0,206132.0,New,71028.74,3,68710.7,60,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr
881,Mercedes,GLC,2011,Diesel,Automatic,1.8,113535.0,New,45861.24,15,7569.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
882,Honda,CR-V,2009,Electric,Manual,2.2,142770.0,Like New,70651.99,17,8398.2,80,STAT: LikeNew+Mileage>100k
883,Ford,Mustang,2021,Petrol,Manual,1.1,239947.0,New,54504.14,5,47989.4,45,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
884,Audi,Q5,2006,Petrol,Manual,5.2,86711.0,New,97808.48,20,4335.6,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
885,Tesla,Model Y,2002,Electric,Manual,5.9,264509.0,Used,20433.72,24,11021.2,100,RELATIONAL: ElecLargeEngine
886,Toyota,Prius,2022,Diesel,Manual,1.7,228625.0,New,62063.39,4,57156.2,48,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
888,Honda,CR-V,2023,Hybrid,Manual,5.3,44134.0,Used,23474.3,3,14711.3,100,
889,Mercedes,GLA,2009,Petrol,Automatic,5.6,299967.0,Like New,76249.09,17,17645.1,80,STAT: LikeNew+Mileage>100k
890,Honda,Accord,2015,Hybrid,Automatic,3.1,71158.0,New,31173.26,11,6468.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
891,Ford,Fiesta,2015,Electric,Manual,1.3,237159.0,Like New,41262.43,11,21559.9,80,STAT: LikeNew+Mileage>100k
893,Audi,Q7,2009,Hybrid,Automatic,3.9,49396.0,New,28199.42,17,2905.6,30,CREATIVE: TriScore<50
894,Tesla,Model S,2012,Electric,Manual,3.0,31912.0,New,45917.01,14,2279.4,40,CREATIVE: TriScore<50
895,Toyota,Prius,2005,Diesel,Automatic,1.1,56947.0,Used,49967.86,21,2711.8,100,
896,Mercedes,E-Class,2011,Petrol,Manual,3.9,44387.0,Used,75701.06,15,2959.1,100,
897,Toyota,Camry,2008,Hybrid,Manual,1.1,278652.0,Used,77681.51,18,15480.7,100,
898,Honda,Civic,2012,Hybrid,Manual,4.9,109249.0,New,20062.82,14,7803.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
899,Tesla,Model 3,2003,Electric,Automatic,2.5,1919.0,Like New,61313.37,23,83.4,100,CREATIVE: MRI<500mi/yr
900,Toyota,Corolla,2023,Hybrid,Automatic,1.2,140689.0,Like New,90138.79,3,46896.3,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
901,Ford,Mustang,2010,Hybrid,Automatic,3.9,33298.0,Used,15334.73,16,2081.1,100,
902,Audi,A3,2019,Hybrid,Automatic,3.0,237225.0,Used,49926.83,7,33889.3,100,CREATIVE: MRI>25kmi/yr
903,Honda,Fit,2017,Diesel,Manual,5.9,233725.0,New,76283.55,9,25969.4,33,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
904,Tesla,Model X,2010,Electric,Automatic,3.7,276600.0,Like New,63091.68,16,17287.5,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
905,Toyota,Camry,2020,Hybrid,Manual,2.4,109599.0,Used,14555.64,6,18266.5,100,
906,Mercedes,GLC,2003,Petrol,Automatic,4.5,83721.0,New,42677.58,23,3640.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
907,Ford,Explorer,2017,Petrol,Automatic,2.4,286384.0,Used,53187.75,9,31820.4,100,CREATIVE: MRI>25kmi/yr
909,Toyota,Camry,2006,Electric,Automatic,2.9,283830.0,Like New,21967.75,20,14191.5,80,STAT: LikeNew+Mileage>100k
910,Audi,Q7,2005,Petrol,Automatic,3.7,11920.0,New,98330.26,21,567.6,60,TREND: OldNewExpensive
911,Toyota,Camry,2014,Diesel,Manual,1.3,7432.0,Used,40734.23,12,619.3,100,
912,Honda,Civic,2017,Hybrid,Automatic,3.1,110507.0,Used,24030.45,9,12278.6,100,
913,Toyota,Corolla,2023,Hybrid,Automatic,5.2,224647.0,Like New,44340.36,3,74882.3,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
914,Ford,Focus,2010,Diesel,Automatic,5.0,164982.0,Like New,63329.54,16,10311.4,80,STAT: LikeNew+Mileage>100k
915,Tesla,Model X,2019,Electric,Automatic,2.1,121764.0,Used,25282.25,7,17394.9,100,
918,Tesla,Model S,2015,Electric,Manual,5.7,112557.0,Like New,99905.9,11,10232.5,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
919,Mercedes,C-Class,2006,Petrol,Automatic,1.5,18013.0,Used,35226.41,20,900.6,100,
920,BMW,3 Series,2020,Hybrid,Manual,3.3,21446.0,Like New,19141.4,6,3574.3,100,
921,Toyota,Corolla,2009,Diesel,Manual,2.7,201447.0,Used,80351.23,17,11849.8,100,
922,Audi,Q5,2011,Electric,Manual,5.4,102261.0,New,62043.29,15,6817.4,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
923,Tesla,Model X,2023,Electric,Manual,1.4,262701.0,New,14538.11,3,87567.0,60,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr
925,Mercedes,GLC,2004,Petrol,Automatic,4.8,178772.0,New,12414.71,22,8126.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
926,Ford,Explorer,2020,Hybrid,Manual,1.3,130878.0,Like New,64408.86,6,21813.0,80,STAT: LikeNew+Mileage>100k
927,Audi,A3,2017,Electric,Automatic,3.5,99143.0,New,45274.04,9,11015.9,33,STAT: New+Mileage>50k | CREATIVE: TriScore<50
928,Tesla,Model 3,2004,Electric,Manual,3.2,24578.0,New,57879.27,22,1117.2,50,
929,Audi,A4,2002,Diesel,Manual,2.7,74779.0,Like New,25255.35,24,3115.8,100,
930,Audi,A3,2022,Electric,Automatic,3.0,140668.0,New,70370.49,4,35167.0,48,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
931,Audi,Q7,2004,Hybrid,Manual,3.6,72534.0,New,96173.37,22,3297.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
932,Honda,CR-V,2023,Petrol,Manual,1.8,272273.0,Used,48550.46,3,90757.7,100,CREATIVE: MRI>25kmi/yr
934,Ford,Fiesta,2018,Petrol,Manual,5.0,273740.0,Like New,27782.11,8,34217.5,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
935,Toyota,RAV4,2018,Diesel,Automatic,4.8,65355.0,Used,89727.46,8,8169.4,100,
936,Audi,Q5,2020,Hybrid,Manual,1.8,12974.0,Used,97261.57,6,2162.3,100,
937,Mercedes,C-Class,2011,Petrol,Manual,1.7,197745.0,New,79698.2,15,13183.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
938,Toyota,RAV4,2008,Diesel,Automatic,2.3,251366.0,New,56563.48,18,13964.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
939,Mercedes,GLA,2000,Hybrid,Automatic,2.8,74442.0,New,95895.7,26,2863.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
940,Toyota,Prius,2017,Diesel,Manual,3.0,152890.0,Used,19615.76,9,16987.8,100,
942,Audi,A4,2003,Diesel,Automatic,1.3,133726.0,New,56072.54,23,5814.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
943,Audi,Q7,2009,Electric,Manual,1.2,33758.0,Used,51732.06,17,1985.8,100,
944,BMW,5 Series,2006,Hybrid,Automatic,3.0,286348.0,Like New,81229.74,20,14317.4,80,STAT: LikeNew+Mileage>100k
945,Mercedes,C-Class,2021,Diesel,Manual,4.5,127309.0,Used,68688.27,5,25461.8,100,CREATIVE: MRI>25kmi/yr
946,Toyota,RAV4,2022,Petrol,Automatic,2.0,166000.0,New,17032.55,4,41500.0,48,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
947,Toyota,Camry,2000,Hybrid,Automatic,4.2,184681.0,Used,37912.87,26,7103.1,100,
948,Honda,Civic,2016,Electric,Automatic,2.3,30552.0,Used,37212.3,10,3055.2,100,
949,BMW,X3,2023,Hybrid,Manual,5.4,147278.0,Used,58735.06,3,49092.7,100,CREATIVE: MRI>25kmi/yr
950,Tesla,Model Y,2001,Electric,Manual,5.5,34831.0,Used,32688.55,25,1393.2,100,RELATIONAL: ElecLargeEngine
951,Tesla,Model Y,2010,Electric,Manual,2.5,43563.0,Like New,16140.82,16,2722.7,100,
952,Honda,Civic,2008,Diesel,Manual,2.1,18361.0,New,67099.85,18,1020.1,55,
953,Honda,CR-V,2006,Diesel,Automatic,3.1,74469.0,Like New,85848.51,20,3723.4,100,
954,Honda,Fit,2021,Petrol,Automatic,2.2,25816.0,Used,93502.77,5,5163.2,100,
955,Mercedes,E-Class,2016,Electric,Automatic,4.4,257422.0,Used,97394.95,10,25742.2,100,CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
956,Mercedes,GLC,2016,Petrol,Manual,5.1,146691.0,New,79206.1,10,14669.1,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
957,Ford,Focus,2001,Diesel,Manual,4.4,234295.0,New,18271.73,25,9371.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
958,Ford,Explorer,2005,Electric,Manual,5.1,92479.0,Like New,86045.62,21,4403.8,80,RELATIONAL: ElecLargeEngine
959,Honda,CR-V,2013,Petrol,Automatic,3.0,26819.0,Like New,42996.21,13,2063.0,100,
960,BMW,5 Series,2005,Petrol,Manual,1.8,8798.0,New,74341.57,21,419.0,65,CREATIVE: MRI<500mi/yr
961,Toyota,RAV4,2001,Petrol,Manual,4.7,156215.0,Like New,55470.46,25,6248.6,80,STAT: LikeNew+Mileage>100k
962,Mercedes,GLC,2000,Petrol,Automatic,2.8,243942.0,Used,83717.58,26,9382.4,100,
963,BMW,5 Series,2009,Petrol,Automatic,4.4,230259.0,Used,45423.04,17,13544.6,100,
964,Audi,Q5,2020,Electric,Manual,2.4,129544.0,New,10870.41,6,21590.7,42,STAT: New+Mileage>50k | CREATIVE: TriScore<50
965,Mercedes,GLA,2004,Petrol,Automatic,1.4,152254.0,Like New,57898.25,22,6920.6,80,STAT: LikeNew+Mileage>100k
966,Mercedes,C-Class,2001,Electric,Manual,6.0,253800.0,Used,21272.6,25,10152.0,100,RELATIONAL: ElecLargeEngine
967,Ford,Focus,2021,Petrol,Automatic,1.8,9415.0,New,96724.18,5,1883.0,80,
968,Toyota,Camry,2015,Diesel,Automatic,5.9,87638.0,Like New,55061.49,11,7967.1,80,
969,Toyota,RAV4,2001,Diesel,Automatic,5.9,18452.0,Used,57588.09,25,738.1,100,
970,Tesla,Model Y,2009,Electric,Manual,5.0,195457.0,Like New,91190.24,17,11497.5,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
971,Tesla,Model Y,2001,Electric,Manual,4.3,110205.0,Like New,64335.6,25,4408.2,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
972,Tesla,Model 3,2015,Electric,Manual,3.9,18170.0,Like New,33759.29,11,1651.8,100,RELATIONAL: ElecLargeEngine
973,Tesla,Model Y,2015,Electric,Automatic,5.3,16259.0,New,33128.99,11,1478.1,55,RELATIONAL: ElecLargeEngine
974,Audi,Q5,2018,Petrol,Automatic,2.4,284243.0,Used,52649.97,8,35530.4,100,CREATIVE: MRI>25kmi/yr
975,Audi,A4,2006,Electric,Automatic,3.3,140721.0,New,87327.78,20,7036.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
976,Mercedes,GLA,2021,Hybrid,Automatic,4.1,129394.0,Used,80499.29,5,25878.8,100,CREATIVE: MRI>25kmi/yr
977,Honda,Fit,2011,Petrol,Manual,3.1,172109.0,Used,96460.36,15,11473.9,100,
978,Ford,Focus,2023,Diesel,Manual,3.1,273949.0,New,11829.18,3,91316.3,60,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr
979,Ford,Focus,2014,Electric,Manual,2.7,254599.0,New,30490.98,12,21216.6,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
981,Mercedes,C-Class,2005,Diesel,Automatic,5.3,74280.0,Used,76352.52,21,3537.1,100,
982,BMW,X3,2009,Petrol,Manual,2.0,177125.0,Used,18379.2,17,10419.1,100,
983,Honda,Fit,2002,Electric,Automatic,5.7,97841.0,Like New,14489.2,24,4076.7,80,RELATIONAL: ElecLargeEngine
984,Mercedes,E-Class,2018,Hybrid,Manual,4.4,124726.0,Used,58358.86,8,15590.8,100,
985,Honda,Fit,2016,Diesel,Automatic,5.1,76215.0,New,44091.05,10,7621.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
986,Honda,Fit,2006,Petrol,Automatic,3.8,112909.0,New,72934.63,20,5645.4,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
987,Honda,Fit,2020,Petrol,Manual,4.9,273129.0,New,51266.46,6,45521.5,42,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
988,Mercedes,C-Class,2019,Hybrid,Manual,1.1,274535.0,Used,45406.79,7,39219.3,100,CREATIVE: MRI>25kmi/yr
990,Ford,Explorer,2013,Diesel,Manual,1.2,261968.0,Like New,87828.26,13,20151.4,80,STAT: LikeNew+Mileage>100k
991,Ford,Fiesta,2019,Petrol,Manual,5.4,183000.0,Like New,42546.44,7,26142.9,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
992,Tesla,Model X,2021,Electric,Automatic,6.0,296508.0,New,36672.73,5,59301.6,45,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
993,Honda,CR-V,2014,Electric,Automatic,2.5,249072.0,Like New,37160.83,12,20756.0,80,STAT: LikeNew+Mileage>100k
995,Toyota,RAV4,2007,Electric,Manual,4.8,42923.0,New,86765.44,19,2259.1,30,CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine | TREND: OldNewExpensive
996,Mercedes,E-Class,2020,Hybrid,Automatic,2.3,186968.0,Used,18929.93,6,31161.3,100,CREATIVE: MRI>25kmi/yr
997,Toyota,Corolla,2014,Petrol,Automatic,5.3,165912.0,Like New,91318.02,12,13826.0,80,STAT: LikeNew+Mileage>100k
998,Tesla,Model Y,2021,Electric,Automatic,1.5,173327.0,Used,31929.43,5,34665.4,100,CREATIVE: MRI>25kmi/yr
1000,Mercedes,GLA,2013,Petrol,Automatic,5.9,230314.0,New,80127.96,13,17716.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1001,Tesla,Model S,2008,Electric,Manual,4.4,295673.0,Like New,60288.81,18,16426.3,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
1002,Honda,Accord,2007,Diesel,Automatic,5.2,144013.0,New,68599.65,19,7579.6,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1003,Ford,Fiesta,2016,Diesel,Automatic,2.6,1669.0,New,35955.19,10,166.9,70,CREATIVE: MRI<500mi/yr
1004,Toyota,RAV4,2001,Hybrid,Manual,4.4,216854.0,New,59551.72,25,8674.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1005,Audi,A4,2023,Petrol,Automatic,4.0,55786.0,Like New,32778.28,3,18595.3,100,
1006,Audi,Q7,2002,Electric,Automatic,4.0,182155.0,Like New,43215.92,24,7589.8,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
1007,BMW,X5,2007,Electric,Manual,4.4,20323.0,Like New,77642.94,19,1069.6,100,RELATIONAL: ElecLargeEngine
1008,Honda,CR-V,2011,Hybrid,Automatic,3.9,230502.0,New,28173.59,15,15366.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1009,Toyota,Prius,2000,Diesel,Manual,3.1,257249.0,Used,84690.37,26,9894.2,100,
1010,Honda,CR-V,2009,Petrol,Automatic,2.4,6021.0,New,40708.87,17,354.2,65,CREATIVE: MRI<500mi/yr
1011,Toyota,Corolla,2019,Petrol,Manual,4.8,113415.0,Like New,55556.15,7,16202.1,80,STAT: LikeNew+Mileage>100k
1013,BMW,3 Series,2005,Electric,Automatic,4.5,7904.0,Used,69719.28,21,376.4,75,CREATIVE: MRI<500mi/yr | RELATIONAL: ElecLargeEngine
1014,Audi,A4,2006,Petrol,Manual,2.2,64033.0,Like New,66332.39,20,3201.6,100,
1015,Honda,Fit,2019,Hybrid,Manual,4.1,231659.0,Used,72602.73,7,33094.1,100,CREATIVE: MRI>25kmi/yr
1016,Mercedes,GLC,2022,Electric,Automatic,4.7,120035.0,Used,92220.58,4,30008.8,100,CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
1017,Audi,A3,2017,Hybrid,Automatic,2.1,220859.0,Like New,28608.8,9,24539.9,80,STAT: LikeNew+Mileage>100k
1020,Mercedes,GLA,2004,Hybrid,Manual,4.0,231853.0,Like New,6126.25,22,10538.8,80,STAT: LikeNew+Mileage>100k
1021,Ford,Explorer,2018,Hybrid,Manual,5.2,265237.0,Used,16903.59,8,33154.6,100,CREATIVE: MRI>25kmi/yr
1022,Ford,Fiesta,2010,Diesel,Automatic,1.2,287062.0,Used,35874.23,16,17941.4,100,
1023,Ford,Fiesta,2023,Hybrid,Automatic,4.7,193708.0,Used,58675.0,3,64569.3,100,CREATIVE: MRI>25kmi/yr
1024,Ford,Fiesta,2011,Electric,Manual,2.7,189878.0,Used,88740.1,15,12658.5,100,
1025,Tesla,Model Y,2009,Electric,Automatic,3.4,140466.0,Like New,80155.84,17,8262.7,80,STAT: LikeNew+Mileage>100k
1026,Toyota,RAV4,2007,Petrol,Automatic,5.6,124501.0,New,57566.7,19,6552.7,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1027,Tesla,Model S,2023,Electric,Manual,2.7,260228.0,New,12017.69,3,86742.7,60,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr
1028,Tesla,Model X,2008,Electric,Manual,3.3,92510.0,Used,32161.1,18,5139.4,100,
1029,Tesla,Model Y,2003,Electric,Manual,1.1,93708.0,Like New,39837.32,23,4074.3,80,
1030,Ford,Fiesta,2004,Hybrid,Manual,1.4,97819.0,Like New,64063.13,22,4446.3,80,
1031,Mercedes,GLC,2020,Petrol,Manual,2.3,235603.0,Used,11167.74,6,39267.2,100,CREATIVE: MRI>25kmi/yr
1032,BMW,5 Series,2007,Hybrid,Manual,1.1,36303.0,New,55368.39,19,1910.7,35,CREATIVE: TriScore<50
1033,BMW,3 Series,2022,Petrol,Automatic,4.2,27453.0,Used,90639.13,4,6863.2,100,
1034,Toyota,Corolla,2008,Diesel,Manual,3.1,199521.0,Like New,72016.11,18,11084.5,80,STAT: LikeNew+Mileage>100k
1036,Ford,Fiesta,2014,Electric,Automatic,1.9,222787.0,New,69759.19,12,18565.6,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1038,Audi,A4,2013,Petrol,Automatic,4.3,189060.0,Like New,15495.96,13,14543.1,80,STAT: LikeNew+Mileage>100k
1039,Honda,Accord,2007,Diesel,Manual,5.8,94655.0,Like New,83801.61,19,4981.8,80,
1040,Audi,A4,2017,Petrol,Automatic,1.3,277169.0,New,71072.92,9,30796.6,33,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
1041,Honda,Accord,2009,Hybrid,Manual,5.5,269289.0,Like New,59630.85,17,15840.5,80,STAT: LikeNew+Mileage>100k
1043,Ford,Explorer,2005,Petrol,Manual,3.8,186869.0,New,62317.77,21,8898.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1044,Audi,Q7,2011,Diesel,Manual,3.5,73230.0,Used,7975.57,15,4882.0,100,
1045,Audi,Q5,2001,Electric,Automatic,1.3,155002.0,Used,16289.72,25,6200.1,100,
